KaliHydriodicum,ViolentPainThroughSidesHead,,BrainFeelEnlarged,,,,,,,,,CraniumLumpSidesNoseEyesFaceJaw,,painOverEyeAndRootNoseOverEyes,FacialNeurolgiaLancinatingPainUpperJaw,,craniumSwellupHardLumpHardNodesWithSeverPain,,,painIntenseOverEyesAndRootNose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThlaspiBursa,haemorrhage with violent uterus colic,,,,,menses bloody black dark offensive stains very difficult wash indedelibly,leucorrhoea before and after menses,,every alternate period menses very profuse,,scarcely hardly recovers one period before another begins,,,,,,,,,,,,,,,,,sore pain in uterus woomb on rising,,,,,metrorrhagia too frequent copious menses,,,,,,,,,,,,,,,
KaliMuriaticum,headacheWithVomiting,,imagineHeMustStarve,,,,,,,,headacheWithVomiting,headVomit ScalpStarve,,,,,,,,,,,,imagineHeMustStarve,,,,crustalacteaDandruff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thuja occidentalis,,sever pain left ovary inguinal region,,,,menses scanty retarted,profuse leuchorrhoea thick greenish,,,,profuse perspiration before menses,,,,polyp fleshy excrescences,,,,,warty excrescences on vulva and perineum,,,,,,,,ovaritis worse left side every menstrual menses period,,,,,,,,,,,,,vagina very sensitive,,,,,,,
KaliNitricum,headacheWithVertigo,,Ennui,,,,,,,headacheVertigoFallRightsideBackwards,,FallRtBackScalpVomitStoopEnnui,worseStooping,,,,,,,,,,,Ennui,,,,ScalpVerySensitive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tilia Europa,intense sever sore feeling uterus bearing down with hot sweat without relief,,,,,,much slimy leucorrhoea when walking,,,,,,,,,,,,,,soreness redness external genitals,,,,,,,,,abdomen tenderness pain and hot sweat does not relive,,,,,pelvic inflamation tympanities,,,,,,,,,,,,,
KaliPhosphoricum,,headacheBetterAfterRising,,,,,,,headacheBetterGentleMotion,fromLyingStandingStandsitLookup,,mindOcciGonefeelVertigo,,,,,studenHeadaceByFatgue headacheRelivedMotion,,,,,,,emtyGonefeelWearFtigueEmpty,,,,,,,,,,,,cerebralAnemea,,,withWearyEmptyGonefeel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TrilliumPendulum,prolapse with great bearig down,,,,,,leucorrhoea copious yeollw stringy,,,haemorrhage bleeding from fibroids,,,,,,,dribbling urine after labor,,,,,,,,,,,gushing bright blood from least movement,,,,,,,uterus bleeding haemorrhage with sensation as hips back falling pieces better tight bandage,,,lochia suddenlybecome  sanguineous contain contain blood,,,,,,,,,,
KaliSilicatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuberculinum,,,,benign breast mammary tumprs,,mense too early long lasting contineous,,,pain increases  establishment flow,,,,,,,,,,,,,,,,,,,,,,dysmenorrhoea,,,,,,,,,,,,,,,,,
KaliSulphuricum,RhHeadacheEvening,,,,,,,,,,,RhHeadacheScalp,,,,,,,,,,rRhHeadacheBeginEvening,,,,,,baldspotDandruffScalhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urtica Urens,uterus haemorrhage bleeding  ,,,excessive swelling breasts,,,leucorrhoea acrid excoriating,,,,,,,arrests flow milkafter weaning,,,,,,pruritis itching vulva with stinging oesema swelling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KalmiaLatifolia,cardiacOriginHeadache,,confusion,painFrontTempHeadToNapeTeeth,,cardiacOriginPainFrontTemp,,,,worseStoopingVertigo,,cardiacOriginFHtempTeethNape,,,,,painFrontTempHeadToNapeAndTeethCardiacOrigin,painFromHeadToTeethNape,,,,,,,,,,,,,,,,cardiacOriginHeadache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ustilago Madis,uterus hypertrophied,ovaries burn pain swelling,cervix bleed easily,,,vicarious menses,,,oozing blood blak dark clotted forming long black strings,,,,,,,,postpartum  bleeding haemorrhare,,,,,,profuse menses after miscarriage abortion dischrage blood from slight provocation irritation,,,,,,,,,,,,,,,profuse lochia,,,,,,,menorrhagia at climaxis,,,
Kreosotum,dullPain,OccipitalPain ZincGelsPic,,dullpainAsBoardPressAgainstFH,,,,,,,,OcciFhFemaleSensation,,,,,,,,,,,,,,asfromBoardPressAgainstForehead,menstrualHeadache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Veleriana,,,,,,mensses late scanty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laburnum,,,StupificationIndiffrenceAcphos,,,,,,,constantVertigoGiddyintenseSleep,,sleepPupilsFaceStupifMind,,,twitchFacialMuscleAgaric,,,,,unequallyDilatePupils,,,,,,,,,,,,intenseSleepiness,,,hydrcephalus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VeratrumAlbum,,,,,,menses too early profuse exhausting,,,,,,,,,,,,,faint from least exertion,,,,,,,,,,,,dysmenorrhoea  with coldness purging  cold sweat,,,,,,,,sexual mania precedes menses,,,,,,,,,
LacCaninum,PainFirstOnesideThenOtherside,occiShootingpainExtendFH,AsifBrainwereAlternatlyCotractedOrRelaxed,OcciPainExtendToFH,,,,,,,nauseaVomitingAtHeightOfVomiting,sensEyeEarEyeSidesHeightFH,AtHeightOfPositionHeadache,,,noisesReverberationOfVoice,,,,blurredvisionNauseavomiting,,,,sensationWalkOrFloatINair  STICTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,veratrumViride,rigid OS,,,,,menses menstrual colic before appearance discrge with strangury,,,,,,,,,,,,suppressed menses with congestion head,,,,,,,,,,,,,,,,,,,,,,,,puerperal fever,,,,,,
LacDefloratum,FHocciputMorningRising,,,FHtoOCCIRisingMorning,,,,,worseNoiseLightMotionMenses,,intenseThrobbWithNauseaVomiting,FHocciStoolEyeMroniBandageFemale,,,,,throbbNauseaVomitBlindConstpate,,,blindnessAndObstinateConstpate,,painFHtoOcciRisingMorning,,despondent,BlindnessAndObstinateConstipation,betterbandagingTightlyAndPressure,duringMensesWithGreaprostration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VespaCarbo,errosion aroundexternal OS,left ovary markedly affected frequent burning urine,,,,menses preceded by depression pain pressure constipation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sacral pain extending up back,,,,,,,,,,,,,
Lachesis,painthroughOnAwakeWaveOfPain,,,,,,,pressureAndBurningVertex,wavePainWorseMoving,vertigo,,onsetDishargeHeadSunFemaleNose,,ReliefOnsetDischargeNaselCatarrahMenses,veryPaleFace,,sunHeadache,,,withheadacheFlickeringDimVision,,SunHeadache,,,,,ReliefOnsetDischargeMensesNasalDischarge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Viburnum Opulus,,ovarian area region feel heavy congested,,,,"menses too late scanty lasting few hours,offensive crampy pain extend thighs",leucorrhoea excoriating,,,,bearing down before menses,,,,,,,,faint on attempting to sit up,,smarting itching genitals,,frequent early abortion misscarriage causing seemigly sterility,,,,,,,,spasmodic membranous dysmenorrhoea,,,,aching sacrum pubes with pain anterior thighs,,pains back to lions and uterus worse early morning,,,,,,,,,,,
Lachnantes,RtSidePainExtendJaw,,,,,,,,,,,sidesNosepalmsSoleScalpSleepJawFace,,bridgeNoseFeelAsifPinchedScal,circumscribedRedcheeks,,,,,,,,,,,headFeelsEnlargedWorseLeastNoise,,feelSoreAsifHaiaStandOnEnd,,,,sleepless,,,,,,,,BurningPalmsAndSoles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VincaMinor,passive uterus bleeding haemorrhage ,,,,,excessive menses with great weakness,,,,bleeding haemorrhage from fibroid,,,,,,,,,,,,,,,,continunous bleeding flow perticularly at climacteric,,,,,,,,,,,,,,,,,,,menorrhagia,,,
LactucaVrosa,headacheWithRespiratoryOrgans,,dullHeavyConfusedDizzy,,,,,,,,,FaceRespiratoryHead,,,faceheatHeadacheWithGeneralColdness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ViscumAlbum,chronic endometrits,ovaralgia pain esp left ovary,,,,,,,,,bleeding haemorrhage partly clots bright red,,,,,,retained placenta,,,,,,,,,,,,,,,,metrorrhagia,,"pain from sacrum in to pelvis,with tearing shooting pain above downward",,,,,,,,,,,,,
Lamium,,,,,,,,,,,,FarwardBackwardFemale,headacheForwardBackwardMotionhead,,,,,,,,,,,,,,leucorrhoeaMensesScantyEarly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wythia,"pain uterus, could out line its contour","pain left ovary , shooting down to knee",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LatrodectusMactans,,painNeckAndBackheadOcciPain,,,,,,,,,,mind neckOcci,,,,,,,,,,,,AnxietyScreemsWithPain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xanthoxylum,,,,,,menses too early painful,leucorrhoea at menses,,,,"menses thick almost black dark, after pains",,,,,,,,neurasthaenic who thin emaciated poor assimilation with insomnia and occipitl headache,,,,,,,,ovary neurolgia pain worse left side extend down thigh along genito crural nervous,,,"ovarin neurolgia pain,lions and lower abdomen pain",neurolgic dysmenorrhoea with neurolgic headache pain back down legs,,,,,,,,,,,,,,,,,
Lecithin,,AchesEspOcciputPulsatRingEars,,,,,,,,,,occiEarFaceZygoma,,,palePainZygomaRingingEarsPulsate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xerophyllum,,,,,,,,,,,,,,,,,,,,vulva inflamed with furious itching,,,,,,,,,,,,,,,,,,,incrased sexual desire with ovaries and uterus pain with leucorrhoea,,bearing down sensation,,,,,,,
Ledum,distressHeadCovered,,,,,,,,,whenWalkTendFallOneside,,,,noseBleed,,,,,,,,,,distressHeadCovered,,DistressWhenHeadCovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZincumMetallicum,,"ovary pain esp left,can not keep still",,breast painful nipples sore,,menses too late,,,,,complaints better during menses menstrual flow,,,,dry cough before or during menses,,,,all female symptoms with restlessness depression coldness spinal pain tenderness restless feet,,,,,,,,,,,,,,,,,menses flow more at night,,lochia suppressed,nymphomania of lying in women,,,,,,,,,
Leptandra,,,,dullFrontalPain,,,,,,vertigoDrowsyDepression,,FHvertigoEyessleepMind,,,,,,,,smartingAchingInEyes,,,,drowsyDepressVertigo,,,,,,,,vertigoDrowsyDepression,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zincum Valerianum,,"ovaralgia pain ovary shoot down limbs,even to foot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LiliumTigrinum,HotDullHeavyFaint,,,,,,,,FaintWarmRoom,,,ModalitySensationHead,,,,,,,,,,,,,,WildFeelinInHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Limulus,,,DepressionDifficultRememberNames,,,,,,,,,brainMindLteyeFace,,,confusedWithHeatBloodrush,,,,,painbehindLefteyeball,,,,worseWhenMeditating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LithiumCarbonicum,headacheCeasesWhileEating,,tensionAsifBoundBetterSittingGoingout,,,,,,,,,heartcheeksFaceBrainSensEarHead,,,bothcheeksCoveredDryBranLikeScales,DizzyStatesWithRingingEars,,,,,,,,,,extreemlySensitive TrembleThrobbing,,,,,,,,painheartExtendHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LobelliaInflata,GastricHeadacheNauseaVomiting,,,,,,,,,vertigoWithFearOfDeath,gastricHeadacheNauseaVomit,fearGastricheadacheDayNight,,,,,,,,,,worseAfternoonUntillMidnight,,andProstrationGastricHeadache,,DullHeavyPain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LobeliaPurpurascens,Headheavy,,,,,,,,,headacheaWithNauseaVertigo,nauseaVertigoEspEyebrowBtween,mindVomitEyesHead,,,,,spasmodicClosureLids,,,cannotKeepEyesOpenSpasmodicClosure,,,,confusedDepression,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LoliumTemulentum,,,,,,,,,,vertigoMustCloseEyes,,mindVertigoEyesEars,,,,NoiseInEars,,,,,,,,AnxiousDepressedConfused,,headHeavy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LoniceraXylosteum,,,congestHeadAndChestCOMA,,,,,,,,,headChestEyesPupilFace,,,RedFace,,,,,contractOnePupilDilateOtherhalfOpenSopor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LupulusHumulus,dullHeavyDizziness,,,,,,,,,,,mindDizzyTwitchAssociatesymp,,,,,DrawingTwitchingEveryMuscle,,,,,,,morbivigilenceHighlyExcited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lycopodium,IfnotEatRegularlyHeadache,tearingBetterFreshAir,,deepFurrows,,asifScrewedEachother,,pressingWorse4pm8pmAndLyeStoop,,morningOnRising,,frontOcciTempTopHairBaldEarEye,,,TwistFaceMouth,eczemamoistOozingBehindEars,throbHeadacheOnCough,,,headacheOvereyesInColdBetteruncover,,,,,,ShakesHeadNocause,,greyhairPrematureBaldness,,,,,,,,,,,headacheIfNotEatingRegularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LycopusVirginicus,,,,frontalHeadache,,,,,,,,frontEminenceHeatrNose,,noseBleed,,,,,,,,,,,,,,,,,,,,worseFrontEminenceByLaboredHeart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MagnesiaCarbonica,painSideliesOnStickpain,,,,,,,,,,,SideMindRtorbitEyeDampScalp,,,,,painWhichSideLiesAsifHairpulled,,,painAboveMarginRtOrbitBlackMotes,,,,worseMentalExertion,,sidepainAsifHairPulled,,itchScalpWorseDampWeather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
